key,group,numel,B_l2_delta,B_l2_ratio,B_mad,B_cos
transformer_blocks.10.attn2.to_out_control.bias,transformer_blocks.10.attn2,1536,0.4163402616977691,0.6425426602363586,0.0081476811319589,0.7927221655845642
transformer_blocks.10.attn2.to_out_control.weight,transformer_blocks.10.attn2,2359296,32.33170318603516,0.7080130577087402,0.0165739096701145,0.7627873420715332
transformer_blocks.10.attn2.to_q.bias,transformer_blocks.10.attn2,1536,1.110071063041687,0.3942431509494781,0.0224682427942752,0.921668827533722
transformer_blocks.10.attn2.to_q.weight,transformer_blocks.10.attn2,2359296,33.534034729003906,0.4614848792552948,0.0171503722667694,0.8874318599700928
transformer_blocks.10.attn2.to_q_control.bias,transformer_blocks.10.attn2,1536,0.7235133051872253,2.874429225921631,0.0142557080835103,0.6333431005477905
transformer_blocks.10.attn2.to_q_control.weight,transformer_blocks.10.attn2,2359296,23.52076911926269,0.7242614030838013,0.0120746009051799,0.7674569487571716
transformer_blocks.10.attn2.to_v.bias,transformer_blocks.10.attn2,1536,0.3261423110961914,0.5703808069229126,0.0066636260598897,0.8296005129814148
transformer_blocks.10.attn2.to_v.weight,transformer_blocks.10.attn2,2359296,34.401763916015625,0.4173673093318939,0.0176800321787595,0.9089136719703674
transformer_blocks.10.attn2.to_v_control.bias,transformer_blocks.10.attn2,1536,0.3617814481258392,0.8987846970558167,0.0071834325790405,0.7030121684074402
transformer_blocks.10.attn2.to_v_control.weight,transformer_blocks.10.attn2,2359296,24.55191993713379,0.6482440829277039,0.0127037996426224,0.7737938165664673
transformer_blocks.10.ff.control_conv.bias,transformer_blocks.10.ff,6144,1.5288798809051514,0.6384864449501038,0.0152351148426532,0.772908627986908
transformer_blocks.10.ff.control_conv.weight,transformer_blocks.10.ff,55296,7.139673709869385,0.9761751294136048,0.0239870455116033,0.5951313376426697
transformer_blocks.10.ff.net.0.proj.bias,transformer_blocks.10.ff,6144,0.9078609347343444,0.2798268496990204,0.008983414620161,0.960051953792572
transformer_blocks.10.ff.net.0.proj.weight,transformer_blocks.10.ff,9437184,79.49817657470703,0.5432038903236389,0.0205583777278661,0.853958785533905
transformer_blocks.10.ff.net.2.bias,transformer_blocks.10.ff,1536,0.3895881772041321,0.3459375500679016,0.0067612826824188,0.9383676052093506
transformer_blocks.10.ff.net.2.weight,transformer_blocks.10.ff,9437184,80.30326080322266,0.5733060240745544,0.0207820627838373,0.840916633605957
transformer_blocks.10.ff_context.net.0.proj.bias,transformer_blocks.10.ff_context,6144,1.1393921375274658,0.3374921381473541,0.0122342472895979,0.9673857688903807
transformer_blocks.10.ff_context.net.0.proj.weight,transformer_blocks.10.ff_context,9437184,72.58674621582031,0.4926770329475403,0.0187570787966251,0.8763166069984436
transformer_blocks.10.ff_context.net.2.bias,transformer_blocks.10.ff_context,1536,0.3419018089771271,0.2394078522920608,0.0067693209275603,0.9727753400802612
transformer_blocks.10.ff_context.net.2.weight,transformer_blocks.10.ff_context,9437184,74.18549346923828,0.4759941101074219,0.0191389359533786,0.883457601070404
transformer_blocks.10.norm1.linear.bias,transformer_blocks.10.norm1,13824,1.497624397277832,0.3077132105827331,0.0087068229913711,0.9518016576766968
transformer_blocks.10.norm1.linear.weight,transformer_blocks.10.norm1,21233664,27.74238967895508,0.6048007607460022,0.0028093601576983,0.8249368071556091
transformer_blocks.10.norm1_context.linear.bias,transformer_blocks.10.norm1_context,9216,2.80555272102356,0.1738249510526657,0.0192411374300718,0.9937030076980592
transformer_blocks.10.norm1_context.linear.weight,transformer_blocks.10.norm1_context,14155776,18.969528198242188,0.2954741716384887,0.0020921595860272,0.9579203128814696
transformer_blocks.11.attn.add_k_proj.bias,transformer_blocks.11.attn,1536,0.901455581188202,0.5587317943572998,0.0174228325486183,0.903050184249878
transformer_blocks.11.attn.add_k_proj.weight,transformer_blocks.11.attn,2359296,41.48073959350586,0.5785902738571167,0.021501962095499,0.8339328169822693
transformer_blocks.11.attn.add_q_proj.bias,transformer_blocks.11.attn,1536,0.8467004299163818,0.2953362166881561,0.0171984415501356,0.956782877445221
transformer_blocks.11.attn.add_q_proj.weight,transformer_blocks.11.attn,2359296,38.761962890625,0.6105632781982422,0.0201082173734903,0.8211548924446106
transformer_blocks.11.attn.add_v_proj.bias,transformer_blocks.11.attn,1536,0.3920821249485016,0.3646166026592254,0.0077517852187156,0.9313767552375792
transformer_blocks.11.attn.add_v_proj.weight,transformer_blocks.11.attn,2359296,39.84684371948242,0.5107802152633667,0.0206314492970705,0.8660513758659363
transformer_blocks.11.attn.norm_added_k.weight,transformer_blocks.11.attn,64,0.3681893050670624,0.0373073555529117,0.0413260497152805,0.999813199043274
transformer_blocks.11.attn.norm_added_q.weight,transformer_blocks.11.attn,64,0.6042653322219849,0.0621748268604278,0.0680185556411743,0.9995354413986206
transformer_blocks.11.attn.norm_k.weight,transformer_blocks.11.attn,64,0.5622918009757996,0.0507858879864215,0.0583212375640869,0.9988243579864502
transformer_blocks.11.attn.norm_q.weight,transformer_blocks.11.attn,64,0.6221842765808105,0.0548139065504074,0.068725898861885,0.9994754195213318
transformer_blocks.11.attn.to_add_out.bias,transformer_blocks.11.attn,1536,0.3306712508201599,0.1732954233884811,0.006422575097531,0.985001027584076
transformer_blocks.11.attn.to_add_out.weight,transformer_blocks.11.attn,2359296,37.98443603515625,0.4619284272193908,0.0196416676044464,0.8903429508209229
transformer_blocks.11.attn.to_k.bias,transformer_blocks.11.attn,1536,1.254315972328186,0.8023787140846252,0.0243979766964912,0.7206881046295166
transformer_blocks.11.attn.to_k.weight,transformer_blocks.11.attn,2359296,40.47385787963867,0.5896137356758118,0.0209618974477052,0.8330925107002258
transformer_blocks.11.attn.to_k_control.bias,transformer_blocks.11.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.11.attn.to_k_control.weight,transformer_blocks.11.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.11.attn.to_out.0.bias,transformer_blocks.11.attn,1536,0.4487558305263519,0.2719757854938507,0.0082538276910781,0.9742950797080994
transformer_blocks.11.attn.to_out.0.weight,transformer_blocks.11.attn,2359296,36.075496673583984,0.4829691350460052,0.0186345521360635,0.882010281085968
transformer_blocks.11.attn.to_out_control.bias,transformer_blocks.11.attn,1536,0.551302969455719,0.8428319096565247,0.0097786076366901,0.6893430948257446
transformer_blocks.11.attn.to_out_control.weight,transformer_blocks.11.attn,2359296,37.1230697631836,0.9289348125457764,0.019044741988182,0.6674098968505859
transformer_blocks.11.attn.to_q.bias,transformer_blocks.11.attn,1536,0.8009287118911743,0.2918417155742645,0.0152777573093771,0.9576728343963624
transformer_blocks.11.attn.to_q.weight,transformer_blocks.11.attn,2359296,39.94362258911133,0.5680570006370544,0.0206905808299779,0.8432778716087341
transformer_blocks.11.attn.to_q_control.bias,transformer_blocks.11.attn,1536,0.7750475406646729,5.41732931137085,0.0156934466212987,0.4664654731750488
transformer_blocks.11.attn.to_q_control.weight,transformer_blocks.11.attn,2359296,33.56263732910156,1.0154818296432495,0.0173470117151737,0.6438856720924377
transformer_blocks.11.attn.to_v.bias,transformer_blocks.11.attn,1536,0.3247636556625366,0.540145218372345,0.0065357349812984,0.8585785627365112
transformer_blocks.11.attn.to_v.weight,transformer_blocks.11.attn,2359296,36.1445198059082,0.4460737407207489,0.018653068691492,0.8980662226676941
transformer_blocks.11.attn.to_v_control.bias,transformer_blocks.11.attn,1536,0.3492130637168884,0.8665717840194702,0.0069849244318902,0.6933857202529907
transformer_blocks.11.attn.to_v_control.weight,transformer_blocks.11.attn,2359296,29.53462600708008,0.983944296836853,0.0153055740520358,0.5874280333518982
transformer_blocks.11.attn2.add_k_proj.bias,transformer_blocks.11.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.11.attn2.add_k_proj.weight,transformer_blocks.11.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.11.attn2.add_q_proj.bias,transformer_blocks.11.attn2,1536,0.0,0.0,0.0,1.000000238418579
transformer_blocks.11.attn2.add_q_proj.weight,transformer_blocks.11.attn2,2359296,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.11.attn2.add_v_proj.bias,transformer_blocks.11.attn2,1536,0.0,0.0,0.0,1.0
transformer_blocks.11.attn2.add_v_proj.weight,transformer_blocks.11.attn2,2359296,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.11.attn2.norm_added_k.weight,transformer_blocks.11.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.11.attn2.norm_added_q.weight,transformer_blocks.11.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.11.attn2.norm_k.weight,transformer_blocks.11.attn2,64,1.1039988994598389,0.1046774834394455,0.1349467039108276,0.9997008442878724
transformer_blocks.11.attn2.norm_q.weight,transformer_blocks.11.attn2,64,0.6607560515403748,0.0616228841245174,0.0788301825523376,0.9997875690460204
transformer_blocks.11.attn2.to_add_out.bias,transformer_blocks.11.attn2,1536,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.11.attn2.to_add_out.weight,transformer_blocks.11.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.11.attn2.to_k.bias,transformer_blocks.11.attn2,1536,1.210469365119934,0.7916467785835266,0.0235018990933895,0.7170007824897766
transformer_blocks.11.attn2.to_k.weight,transformer_blocks.11.attn2,2359296,39.930362701416016,0.5829355120658875,0.0206584129482507,0.8293939232826233
transformer_blocks.11.attn2.to_k_control.bias,transformer_blocks.11.attn2,1536,0.0,0.0,0.0,0.0
transformer_blocks.11.attn2.to_k_control.weight,transformer_blocks.11.attn2,2359296,0.0,0.0,0.0,0.0
transformer_blocks.11.attn2.to_out.0.bias,transformer_blocks.11.attn2,1536,0.5313180088996887,0.9597185850143432,0.0090004820376634,0.6229318380355835
transformer_blocks.11.attn2.to_out.0.weight,transformer_blocks.11.attn2,2359296,35.305511474609375,1.3997279405593872,0.0181136336177587,0.4905795156955719
transformer_blocks.11.attn2.to_out_control.bias,transformer_blocks.11.attn2,1536,0.4524703919887543,0.6864742040634155,0.0077417171560227,0.7737906575202942
transformer_blocks.11.attn2.to_out_control.weight,transformer_blocks.11.attn2,2359296,33.392723083496094,0.7055579423904419,0.0170642510056495,0.7671056985855103
transformer_blocks.11.attn2.to_q.bias,transformer_blocks.11.attn2,1536,1.2687641382217407,0.4652773439884186,0.0257256813347339,0.8855813145637512
transformer_blocks.11.attn2.to_q.weight,transformer_blocks.11.attn2,2359296,39.04310989379883,0.5562435388565063,0.020139867439866,0.8385259509086609
transformer_blocks.11.attn2.to_q_control.bias,transformer_blocks.11.attn2,1536,0.8393709659576416,4.011813163757324,0.0169746316969394,0.7032480239868164
transformer_blocks.11.attn2.to_q_control.weight,transformer_blocks.11.attn2,2359296,30.43376350402832,0.9430875778198242,0.0157369934022426,0.6811522841453552
transformer_blocks.11.attn2.to_v.bias,transformer_blocks.11.attn2,1536,0.3457264900207519,0.5696089267730713,0.0069673135876655,0.8553742170333862
transformer_blocks.11.attn2.to_v.weight,transformer_blocks.11.attn2,2359296,35.37997055053711,0.4356884658336639,0.0182325579226017,0.9001213908195496
transformer_blocks.11.attn2.to_v_control.bias,transformer_blocks.11.attn2,1536,0.3580954968929291,1.3206486701965332,0.0070979273878037,0.6309576034545898
transformer_blocks.11.attn2.to_v_control.weight,transformer_blocks.11.attn2,2359296,24.500612258911133,0.603956401348114,0.0126805175095796,0.8077590465545654
transformer_blocks.11.ff.control_conv.bias,transformer_blocks.11.ff,6144,1.7166485786437988,0.5878532528877258,0.0169323105365037,0.817922830581665
transformer_blocks.11.ff.control_conv.weight,transformer_blocks.11.ff,55296,7.519765853881836,0.8491312265396118,0.0252025388181209,0.6843770146369934
transformer_blocks.11.ff.net.0.proj.bias,transformer_blocks.11.ff,6144,0.9252888560295104,0.3095763325691223,0.0089832721278071,0.9532797336578368
transformer_blocks.11.ff.net.0.proj.weight,transformer_blocks.11.ff,9437184,79.52678680419922,0.5478467345237732,0.0205679778009653,0.8520262837409973
transformer_blocks.11.ff.net.2.bias,transformer_blocks.11.ff,1536,0.3652165830135345,0.3343006670475006,0.0059232898056507,0.9427944421768188
transformer_blocks.11.ff.net.2.weight,transformer_blocks.11.ff,9437184,79.0447006225586,0.5676731467247009,0.0204478483647108,0.8442694544792175
transformer_blocks.11.ff_context.net.0.proj.bias,transformer_blocks.11.ff_context,6144,1.108793020248413,0.3330845236778259,0.0118145942687988,0.9666520357131958
transformer_blocks.11.ff_context.net.0.proj.weight,transformer_blocks.11.ff_context,9437184,71.88954162597656,0.4942028224468231,0.0185125786811113,0.8756550550460815
transformer_blocks.11.ff_context.net.2.bias,transformer_blocks.11.ff_context,1536,0.3586063086986542,0.2270083129405975,0.007053121458739,0.9744212627410888
transformer_blocks.11.ff_context.net.2.weight,transformer_blocks.11.ff_context,9437184,73.42577362060547,0.4632064998149872,0.0188994146883487,0.8893094658851624
transformer_blocks.11.norm1.linear.bias,transformer_blocks.11.norm1,13824,1.625391125679016,0.2947483956813812,0.0097694983705878,0.9564111828804016
transformer_blocks.11.norm1.linear.weight,transformer_blocks.11.norm1,21233664,28.52489471435547,0.6273434162139893,0.0029113206546753,0.8113991618156433
transformer_blocks.11.norm1_context.linear.bias,transformer_blocks.11.norm1_context,9216,3.117302179336548,0.1609300673007965,0.0216903183609247,0.9960362315177916
transformer_blocks.11.norm1_context.linear.weight,transformer_blocks.11.norm1_context,14155776,19.371774673461918,0.2743730247020721,0.0020534640643745,0.9651464223861694
transformer_blocks.12.attn.add_k_proj.bias,transformer_blocks.12.attn,1536,1.091879963874817,0.6933135390281677,0.0208153091371059,0.8758807182312012
transformer_blocks.12.attn.add_k_proj.weight,transformer_blocks.12.attn,2359296,41.14224624633789,0.5793178081512451,0.0213027503341436,0.8329630494117737
transformer_blocks.12.attn.add_q_proj.bias,transformer_blocks.12.attn,1536,0.8335393071174622,0.3003948926925659,0.0167099796235561,0.9542431235313416
transformer_blocks.12.attn.add_q_proj.weight,transformer_blocks.12.attn,2359296,37.81525421142578,0.5716056823730469,0.0195929203182458,0.8392919301986694
transformer_blocks.12.attn.add_v_proj.bias,transformer_blocks.12.attn,1536,0.4010731875896454,0.3968279957771301,0.0073525719344615,0.9186915159225464
transformer_blocks.12.attn.add_v_proj.weight,transformer_blocks.12.attn,2359296,38.01726913452149,0.5260590314865112,0.0196041297167539,0.8588386178016663
transformer_blocks.12.attn.norm_added_k.weight,transformer_blocks.12.attn,64,0.558930516242981,0.0546821169555187,0.0637647807598114,0.9997032284736632
transformer_blocks.12.attn.norm_added_q.weight,transformer_blocks.12.attn,64,0.7151267528533936,0.072464220225811,0.0757450610399246,0.9987650513648988
transformer_blocks.12.attn.norm_k.weight,transformer_blocks.12.attn,64,1.2944092750549316,0.1082434803247451,0.1341835558414459,0.9946598410606384
transformer_blocks.12.attn.norm_q.weight,transformer_blocks.12.attn,64,1.463473200798035,0.1177554801106453,0.164455771446228,0.997713565826416
transformer_blocks.12.attn.to_add_out.bias,transformer_blocks.12.attn,1536,0.3734002709388733,0.2703930139541626,0.0067345849238336,0.9642748832702636
transformer_blocks.12.attn.to_add_out.weight,transformer_blocks.12.attn,2359296,36.51989364624024,0.4316132366657257,0.0188496373593807,0.903480350971222
transformer_blocks.12.attn.to_k.bias,transformer_blocks.12.attn,1536,1.4212417602539062,0.9526264667510986,0.0263320934027433,0.6991544961929321
transformer_blocks.12.attn.to_k.weight,transformer_blocks.12.attn,2359296,40.49858474731445,0.6294385194778442,0.0209143571555614,0.8151366710662842
transformer_blocks.12.attn.to_k_control.bias,transformer_blocks.12.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.12.attn.to_k_control.weight,transformer_blocks.12.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.12.attn.to_out.0.bias,transformer_blocks.12.attn,1536,0.4781998693943023,0.3616141676902771,0.0082839913666248,0.970187485218048
transformer_blocks.12.attn.to_out.0.weight,transformer_blocks.12.attn,2359296,35.21708679199219,0.46372190117836,0.0181603394448757,0.8904000520706177
transformer_blocks.12.attn.to_out_control.bias,transformer_blocks.12.attn,1536,0.6295144557952881,1.0107594728469849,0.0086173191666603,0.5896594524383545
transformer_blocks.12.attn.to_out_control.weight,transformer_blocks.12.attn,2359296,38.10362243652344,0.9761285185813904,0.0195927433669567,0.6558523178100586
transformer_blocks.12.attn.to_q.bias,transformer_blocks.12.attn,1536,0.6744053363800049,0.2985852658748626,0.0129404868930578,0.956295907497406
transformer_blocks.12.attn.to_q.weight,transformer_blocks.12.attn,2359296,39.3538703918457,0.5994387865066528,0.0203468110412359,0.8298643231391907
transformer_blocks.12.attn.to_q_control.bias,transformer_blocks.12.attn,1536,0.9318260550498962,5.73228120803833,0.0186162590980529,0.5051996111869812
transformer_blocks.12.attn.to_q_control.weight,transformer_blocks.12.attn,2359296,35.99692153930664,1.079472541809082,0.0185864884406328,0.6329200863838196
transformer_blocks.12.attn.to_v.bias,transformer_blocks.12.attn,1536,0.2973690032958984,0.5844125151634216,0.006061817985028,0.8183488845825195
transformer_blocks.12.attn.to_v.weight,transformer_blocks.12.attn,2359296,37.35967254638672,0.4187140762805938,0.019189128652215,0.9090455770492554
transformer_blocks.12.attn.to_v_control.bias,transformer_blocks.12.attn,1536,0.3999671339988708,1.0199214220046997,0.0079772779718041,0.6344038248062134
